"","Sub","Run","Movie","Avg_x","Avg_y","P_Lower","P_Upper","P_Mouth","P_Eye","P_NotROI","P_NotFace","NumFix","Std_x","Std_y"
"1342",34,3,2,818,470,0,0.940035273368607,0,0.940035273368607,0.0599647266313933,0.0599647266313933,32,74.8876063534426,32.2436028182866
"1343",34,3,3,793,473,0,0.250372578241431,0,0.250372578241431,0.749627421758569,0.749627421758569,51,95.3105473444587,30.4024933518404
"1344",34,3,4,887,471,0,0.723684210526316,0,0.70906432748538,0.29093567251462,0.276315789473684,46,204.735539382263,36.628291426722
"1345",34,3,5,928,606,0.724675324675325,0.275324675324675,0.176623376623377,0.148051948051948,0.675324675324675,0,22,49.2931035646152,32.4679362052819
"1346",34,3,6,922,514,0,0.412921348314607,0,0.412921348314607,0.587078651685393,0.587078651685393,68,56.7044953219792,40.3921066616669
"1347",34,3,7,840,560,0,0.877551020408163,0,0.838589981447124,0.161410018552876,0.122448979591837,48,65.0286538393996,38.877749209415
"1348",34,3,8,921,493,0.0111111111111111,0.76,0,0.677777777777778,0.322222222222222,0.228888888888889,41,163.51766809057,53.0151730435684
"1349",34,3,9,905,494,0.0257575757575758,0.886363636363636,0.00303030303030303,0.725757575757576,0.271212121212121,0.0878787878787879,62,106.283526023747,62.4381863471791
"1350",34,3,10,1010,498,0.00226757369614512,0.979591836734694,0,0.961451247165533,0.0385487528344671,0.018140589569161,38,38.6398138816404,47.0396855866885
"1351",34,4,1,823,471,0,0.904081632653061,0,0.875510204081633,0.124489795918367,0.0959183673469388,29,55.956155710811,40.0976575472268
"1352",34,4,2,867,367,0,0.664192949907236,0,0.64378478664193,0.35621521335807,0.335807050092764,33,74.8435554176909,95.084113233837
"1353",34,4,3,829,473,0,0.502982107355865,0,0.502982107355865,0.497017892644135,0.497017892644135,45,111.381396706334,85.3523669763335
"1354",34,4,4,754,453,0.0306406685236769,0.913649025069638,0,0.852367688022284,0.147632311977716,0.0557103064066852,31,91.3530211718854,64.8647785662763
"1355",34,4,5,886,376,0,0.376878612716763,0,0.376878612716763,0.623121387283237,0.623121387283237,50,120.078062272531,49.9689396124384
"1356",34,4,6,887,406,0,0.915686274509804,0,0.915686274509804,0.0843137254901961,0.0843137254901961,31,74.1629284077916,26.9533653963643
"1357",34,4,7,855,449,0,0.409495548961424,0,0.409495548961424,0.590504451038576,0.590504451038576,27,81.7069549432664,54.4489528138107
"1358",34,4,8,961,595,0.0320924261874198,0.89216944801027,0.0320924261874198,0.789473684210526,0.178433889602054,0.0757381258023107,70,111.705115235177,104.159486368846
"1359",34,4,9,746,422,0.0029806259314456,0.757078986587183,0,0.742175856929955,0.257824143070045,0.239940387481371,34,57.6405634037075,55.1177094988938
"1360",34,4,10,766,466,0,0.791666666666667,0,0.7890625,0.2109375,0.208333333333333,48,54.5323152852807,46.169358231252
"1361",35,1,1,1008,585,0.295918367346939,0.69047619047619,0.238095238095238,0.525510204081633,0.236394557823129,0.0136054421768707,55,84.8074643851199,65.4276709309137
"1362",35,1,2,1034,451,0.125373134328358,0.804477611940299,0.105970149253731,0.764179104477612,0.129850746268657,0.0701492537313433,66,127.452358113817,103.940872716958
"1363",35,1,3,1101,587,0.0660377358490566,0.70125786163522,0.0660377358490566,0.506289308176101,0.427672955974843,0.232704402515723,38,142.24597001088,130.321396970893
"1364",35,1,4,1049,522,0.0600558659217877,0.789106145251397,0.0377094972067039,0.689944134078212,0.272346368715084,0.150837988826816,56,212.221908073144,88.6601054526052
"1365",35,1,5,937,540,0.253125,0.5375,0.165625,0.45,0.384375,0.209375,34,93.2271113309287,178.906949207149
"1366",35,1,6,969,619,0.423005565862709,0.515769944341373,0.411873840445269,0.350649350649351,0.23747680890538,0.0612244897959184,56,58.5340105663676,137.595717393599
"1367",35,1,7,925,549,0.178272980501393,0.522284122562674,0.125348189415042,0.277158774373259,0.597493036211699,0.299442896935933,39,230.300924013781,141.658710856945
"1368",35,1,8,989,542,0.0712788259958071,0.744234800838574,0.0733752620545073,0.70440251572327,0.222222222222222,0.184486373165618,53,145.717452450145,117.186142391054
"1369",35,1,9,1106,549,0.152325581395349,0.683720930232558,0.26046511627907,0.554651162790698,0.184883720930233,0.163953488372093,78,160.705928825797,127.747985217575
"1370",35,1,10,1029,481,0.122388059701493,0.626865671641791,0.119402985074627,0.495522388059702,0.385074626865672,0.250746268656716,35,121.738007693836,141.131692843539
"1371",35,2,1,909,522,0.213592233009709,0.692556634304207,0.103559870550162,0.653721682847896,0.242718446601942,0.0938511326860841,33,100.807130215726,85.7558943615425
"1372",35,2,2,878,488,0.252604166666667,0.588541666666667,0.221354166666667,0.484375,0.294270833333333,0.158854166666667,40,68.9633839335608,137.66389054893
"1373",35,2,3,1111,513,0.0395604395604396,0.848351648351648,0,0.810989010989011,0.189010989010989,0.112087912087912,52,136.461085980429,106.443468262531
"1374",35,2,4,1065,421,0.0169050715214564,0.912873862158648,0.0169050715214564,0.863459037711313,0.11963589076723,0.070221066319896,74,154.007083441749,74.4485055642909
"1375",35,2,5,938,469,0.0893169877408056,0.784588441330998,0.0490367775831874,0.726795096322242,0.224168126094571,0.126094570928196,60,72.2190826405908,105.838551812715
"1376",35,2,6,962,570,0.0568070519098923,0.854064642507346,0.0440744368266405,0.757100881488737,0.198824681684623,0.089128305582762,111,131.165579052549,128.632391865978
"1377",35,2,7,959,510,0.0260047281323877,0.829787234042553,0.0260047281323877,0.829787234042553,0.144208037825059,0.144208037825059,43,109.564066618253,90.1826632004487
"1378",35,2,8,969,481,0.0108527131782946,0.87906976744186,0.00155038759689922,0.781395348837209,0.217054263565891,0.110077519379845,77,137.559901793129,82.1281932114976
"1379",35,2,9,906,566,0.0418760469011725,0.901172529313233,0,0.901172529313233,0.0988274706867672,0.0569514237855946,62,97.061872975772,57.9553163104251
"1380",35,2,10,914,474,0.0997375328083989,0.645669291338583,0.0918635170603675,0.5249343832021,0.383202099737533,0.254593175853018,47,111.918809149389,134.409048941515
"1381",35,3,1,1074,560,0.236883942766296,0.593004769475358,0.189189189189189,0.518282988871224,0.292527821939587,0.170111287758347,50,133.68379845165,130.555824349595
"1382",35,3,2,920,567,0.163522012578616,0.679245283018868,0.123689727463312,0.540880503144654,0.335429769392034,0.157232704402516,59,163.364405178716,101.241978823016
"1383",35,3,3,886,561,0.00151975683890578,0.791793313069909,0,0.770516717325228,0.229483282674772,0.206686930091185,75,121.332022066005,62.2373088869727
"1384",35,3,4,969,484,0.063905325443787,0.719526627218935,0.0260355029585799,0.648520710059172,0.325443786982249,0.216568047337278,91,183.184311454793,80.7567256851795
"1385",35,3,5,976,522,0.120343839541547,0.839541547277937,0.0830945558739255,0.816618911174785,0.100286532951289,0.0401146131805158,42,101.856114399148,64.0148697381313
"1386",35,3,6,1020,597,0.0765832106038292,0.739322533136966,0.0589101620029455,0.689248895434462,0.251840942562592,0.184094256259205,80,101.76420017899,96.8929239967212
"1387",35,3,7,950,639,0.0710280373831776,0.88411214953271,0.0130841121495327,0.74018691588785,0.246728971962617,0.0448598130841121,36,86.3920995472403,46.4522892908961
"1388",35,3,8,1014,587,0.357476635514019,0.469626168224299,0.198598130841121,0.27803738317757,0.523364485981308,0.172897196261682,53,130.165673669196,30.1455541117019
"1389",35,3,9,989,554,0.101470588235294,0.820588235294118,0,0.461764705882353,0.538235294117647,0.0779411764705882,67,111.329276320308,43.9509788066464
"1390",35,3,10,1121,546,0.0190677966101695,0.980932203389831,0.00211864406779661,0.690677966101695,0.307203389830508,0,52,64.2255434010891,26.0365001865365
"1391",35,4,1,899,397,0,0.631465517241379,0,0.614224137931034,0.385775862068966,0.368534482758621,40,71.4711667089721,129.763945153503
"1392",35,4,2,942,579,0.10586011342155,0.379962192816635,0.0699432892249527,0.32703213610586,0.603024574669187,0.514177693761815,54,260.8388447296,195.342308673332
"1393",35,4,3,884,570,0.0764818355640535,0.48565965583174,0.0229445506692161,0.472275334608031,0.504780114722753,0.437858508604206,56,143.253357102039,132.128686569603
"1394",35,4,4,856,509,0.0574712643678161,0.721264367816092,0.0201149425287356,0.695402298850575,0.28448275862069,0.221264367816092,32,179.305909446323,127.238357620207
"1395",35,4,5,962,470,0.0387878787878788,0.824242424242424,0.00727272727272727,0.768484848484848,0.224242424242424,0.136969696969697,81,77.5569565853651,71.2506711904333
"1396",35,4,6,956,519,0.0383064516129032,0.895161290322581,0.0201612903225806,0.883064516129032,0.0967741935483871,0.0665322580645161,48,112.378625396413,53.2443245828714
"1397",35,4,7,952,520,0.056379821958457,0.664688427299703,0.0534124629080119,0.605341246290801,0.341246290801187,0.27893175074184,40,114.460243327196,122.90836656218
"1398",35,4,8,930,600,0.20591456736035,0.629791894852136,0.176341730558598,0.619934282584885,0.203723986856517,0.164293537787514,90,130.02957854312,111.465569228891
"1399",35,4,9,813,518,0.0462249614791988,0.847457627118644,0,0.585516178736518,0.414483821263482,0.106317411402157,54,109.969341241831,52.3903005596123
"1400",35,4,10,835,571,0,0.811209439528024,0,0.768436578171091,0.231563421828909,0.188790560471976,68,205.322570849742,133.439213709649
"1401",36,1,1,1012,464,0,0.992025518341308,0,0.992025518341308,0.00797448165869218,0.00797448165869218,39,69.6765445492835,21.1032186676477
"1402",36,1,2,1006,391,0.00142450142450142,0.977207977207977,0,0.975783475783476,0.0242165242165242,0.0213675213675214,67,71.3538403643134,52.9883892483512
"1403",36,1,3,1115,478,0,0.75,0,0.75,0.25,0.25,31,68.4943438652417,42.2803284086586
"1404",36,1,4,1049,481,0.00283687943262411,0.88936170212766,0,0.880851063829787,0.119148936170213,0.107801418439716,66,158.860347416809,55.577233322101
"1405",36,1,5,922,495,0.0414012738853503,0.843949044585987,0.0414012738853503,0.843949044585987,0.114649681528662,0.114649681528662,26,101.090204628262,97.2659119793245
"1406",36,1,6,997,458,0.011090573012939,0.835489833641405,0.011090573012939,0.77634011090573,0.212569316081331,0.153419593345656,48,49.3113042134468,95.2122943300471
"1407",36,1,7,926,474,0.0470957613814757,0.927786499215071,0.0235478806907378,0.612244897959184,0.364207221350078,0.0251177394034537,64,100.261295564356,72.240125970073
"1408",36,1,8,940,500,0,0.878151260504202,0.00630252100840336,0.871848739495798,0.121848739495798,0.121848739495798,47,128.249885781575,89.1021778459192
"1409",36,1,9,1034,439,0,0.871202916160389,0,0.871202916160389,0.128797083839611,0.128797083839611,58,121.867939769923,59.466189332264
"1410",36,1,10,978,469,0,0.879858657243816,0,0.791519434628975,0.208480565371025,0.120141342756184,27,133.448123827387,91.7786277429675
"1411",36,2,1,1015,421,0.00338983050847458,0.888135593220339,0.00338983050847458,0.888135593220339,0.108474576271186,0.108474576271186,33,128.245909646249,43.2297343061643
"1412",36,2,2,979,429,0.0214285714285714,0.838095238095238,0,0.754761904761905,0.245238095238095,0.14047619047619,28,54.0887497680795,56.5007954010594
"1413",36,2,3,1157,433,0.0366748166259169,0.449877750611247,0.0244498777506112,0.449877750611247,0.525672371638142,0.513447432762836,44,110.886824902979,90.8425438020113
"1414",36,2,4,1093,407,0,0.886515353805073,0,0.886515353805073,0.113484646194927,0.113484646194927,83,120.527275433025,47.4154043912088
"1415",36,2,5,993,415,0,0.801742919389978,0,0.801742919389978,0.198257080610022,0.198257080610022,48,61.9105288319113,30.9463548162793
"1416",36,2,6,1014,407,0,0.0681081081081081,0,0.0681081081081081,0.931891891891892,0.931891891891892,96,202.576798791519,69.2892357245337
"1417",36,2,7,1054,428,0,0.357843137254902,0,0.357843137254902,0.642156862745098,0.642156862745098,37,90.9038071624201,44.8381565154068
"1418",36,2,8,1053,439,0,0.853932584269663,0,0.852059925093633,0.147940074906367,0.146067415730337,83,130.970411847926,61.8723470181477
"1419",36,2,9,968,401,0,0.351351351351351,0,0.351351351351351,0.648648648648649,0.648648648648649,63,84.8977073029932,104.083224865084
"1420",36,2,10,887,363,0,0.487577639751553,0,0.487577639751553,0.512422360248447,0.512422360248447,58,206.336546397455,111.450964568203
"1421",36,3,1,1079,468,0.0239852398523985,0.85239852398524,0.00738007380073801,0.828413284132841,0.164206642066421,0.123616236162362,67,126.725863135081,76.826461304164
"1422",36,3,2,912,513,0,0.940726577437858,0,0.860420650095602,0.139579349904398,0.0592734225621415,45,127.096551726642,70.0813649732416
"1423",36,3,3,903,559,0,0.796954314720812,0,0.780033840947547,0.219966159052453,0.203045685279188,67,132.720603885458,53.4408270336377
"1424",36,3,4,989,503,0.0681502086230876,0.674547983310153,0.0500695410292072,0.56884561891516,0.381084840055633,0.257301808066759,82,169.404048690807,101.058753062675
"1425",36,3,5,1033,519,0.00828729281767956,0.964088397790055,0,0.773480662983425,0.226519337016575,0.0276243093922652,29,81.0164487935806,58.5342588786312
"1426",36,3,6,1032,636,0.0531088082901554,0.924870466321243,0.0531088082901554,0.80699481865285,0.139896373056995,0.022020725388601,44,85.9181941375318,76.9156466752283
"1427",36,3,7,958,602,0.0335820895522388,0.882462686567164,0,0.869402985074627,0.130597014925373,0.083955223880597,49,90.9956429197564,65.9645683590259
"1428",36,3,8,1013,494,0,0.86734693877551,0,0.829081632653061,0.170918367346939,0.13265306122449,48,89.7785987109133,34.6134526068119
"1429",36,3,9,992,530,0.00329489291598023,0.869851729818781,0.00329489291598023,0.825370675453048,0.171334431630972,0.126853377265239,82,128.609409070458,88.9717495538828
"1430",36,3,10,1147,509,0.0338983050847458,0.920096852300242,0.00726392251815981,0.910411622276029,0.0823244552058111,0.0460048426150121,41,70.7170672407303,55.4495703790379
"1431",36,4,1,984,443,0,0.972972972972973,0,0.963144963144963,0.0368550368550369,0.027027027027027,44,54.1675129335557,52.7350979169701
"1432",36,4,2,1031,412,0.0471311475409836,0.815573770491803,0.00819672131147541,0.772540983606557,0.219262295081967,0.137295081967213,48,125.011572159852,100.303959569372
"1433",36,4,3,1043,527,0.0844444444444444,0.788888888888889,0.0644444444444444,0.764444444444444,0.171111111111111,0.126666666666667,53,81.7699075017179,79.3794183294447
"1434",36,4,4,926,503,0.029673590504451,0.780415430267062,0,0.759643916913947,0.240356083086053,0.189910979228487,38,99.1481596519218,75.0373731313059
"1435",36,4,5,1037,474,0.0605226960110041,0.859697386519945,0.015130674002751,0.796423658872077,0.188445667125172,0.0797799174690509,84,115.423555511229,76.3904598157674
"1436",36,4,6,1019,456,0.0561555075593952,0.943844492440605,0.0302375809935205,0.939524838012959,0.0302375809935205,0,47,71.5237462209699,75.5375027120251
"1437",36,4,7,1013,599,0,0.92375366568915,0,0.780058651026393,0.219941348973607,0.0762463343108504,36,69.705895076844,110.633038377745
"1438",36,4,8,1041,626,0.0970873786407767,0.865291262135922,0.0776699029126214,0.706310679611651,0.216019417475728,0.037621359223301,95,105.856883880894,64.1102801600347
"1439",36,4,9,912,575,0.223367697594502,0.668384879725086,0.0532646048109966,0.121993127147766,0.824742268041237,0.108247422680412,58,82.2635000483508,86.0828920327879
"1440",36,4,10,978,571,0.06,0.727142857142857,0.0171428571428571,0.488571428571429,0.494285714285714,0.212857142857143,83,129.251823900604,106.882864847267
"1441",37,1,1,929,386,0.0689655172413793,0.425862068965517,0.0172413793103448,0.425862068965517,0.556896551724138,0.505172413793103,62,169.454979824368,126.108401880962
"1442",37,1,2,905,282,0.0240601503759399,0.275187969924812,0.0210526315789474,0.275187969924812,0.703759398496241,0.700751879699248,67,124.689849646163,139.752912020154
"1443",37,1,3,964,496,0.0233918128654971,0.508771929824561,0.0233918128654971,0.508771929824561,0.467836257309941,0.467836257309941,32,89.4442215375485,70.1606480514699
"1444",37,1,4,977,426,0.0754189944134078,0.534916201117318,0.0642458100558659,0.505586592178771,0.430167597765363,0.389664804469274,63,166.209537367108,102.777340538167
"1445",37,1,5,769,461,0.037037037037037,0.548821548821549,0.0101010101010101,0.410774410774411,0.579124579124579,0.414141414141414,30,84.9417954662753,96.8340824753675
"1446",37,1,6,920,423,0.0173745173745174,0.586872586872587,0.0173745173745174,0.548262548262548,0.434362934362934,0.395752895752896,51,89.2312907700309,82.1144303583834
